time,x_cart,y_cart,z_cart,lat,long,height,clock_offset,integer_ambiguity,noise,visibility,distance
72511,15922174.673155352,20509894.62630639,5207832.69529031,[[11.35932225]],[[52.17721163]],[[20104626.18141857]],-7.684793354201088e-05,100,-1.2044829280683016,True,21167.32359463098
72512,15921497.207333455,20509621.85272028,5210928.483665422,[[11.36616807]],[[52.17802341]],[[20104617.57858497]],-7.684793672524234e-05,100,-0.6898761363165052,True,21167.785981313056
72513,15920819.444667744,20509348.846858863,5214024.160198315,[[11.37301381]],[[52.17883543]],[[20104608.97797137]],-7.68479399084738e-05,100,-1.1413292079350352,True,21168.24845538667
72514,15920141.385134809,20509075.608769417,5217119.724822586,[[11.37985947]],[[52.1796477]],[[20104600.37957793]],-7.684794309170525e-05,100,-0.19202362903470266,True,21168.71101683423
72515,15919463.028711455,20508802.13849912,5220215.177471526,[[11.38670505]],[[52.18046021]],[[20104591.78340472]],-7.684794627493671e-05,100,0.013603732824407754,True,21169.17366563809
72516,15918784.375374308,20508528.436095282,5223310.518078697,[[11.39355055]],[[52.18127296]],[[20104583.18945191]],-7.684794945816817e-05,100,-0.20408207149850735,True,21169.636401780677
72517,15918105.425100144,20508254.501605116,5226405.746577516,[[11.40039597]],[[52.18208596]],[[20104574.59771961]],-7.684795264139962e-05,100,1.0632318986970404,True,21170.09922524436
72518,15917426.177865744,20507980.335075866,5229500.862901352,[[11.40724131]],[[52.1828992]],[[20104566.00820793]],-7.684795582463108e-05,100,-0.24804570312712698,True,21170.562136011507
72519,15916746.633647801,20507705.936554823,5232595.866983735,[[11.41408657]],[[52.18371268]],[[20104557.42091702]],-7.684795900786253e-05,100,-2.329551613983214,True,21171.025134064505
72520,15916066.792423086,20507431.30608926,5235690.758758089,[[11.42093175]],[[52.18452641]],[[20104548.83584697]],-7.684796219109399e-05,100,-0.4703529157776893,True,21171.488219385716
72521,15915386.654168408,20507156.44372644,5238785.538157871,[[11.42777685]],[[52.18534038]],[[20104540.25299793]],-7.684796537432545e-05,100,-0.5528625755621152,True,21171.951391957526
72522,15914706.218860554,20506881.349513635,5241880.205116497,[[11.43462186]],[[52.18615459]],[[20104531.67237001]],-7.68479685575569e-05,100,1.0970163354973128,True,21172.414651762265
72523,15914025.486476274,20506606.023498192,5244974.75956752,[[11.4414668]],[[52.18696905]],[[20104523.09396334]],-7.684797174078836e-05,100,0.18968495938237426,True,21172.87799878236
72524,15913344.456992457,20506330.465727355,5248069.2014442785,[[11.44831166]],[[52.18778375]],[[20104514.51777804]],-7.684797492401981e-05,100,-1.4415431957314893,True,21173.341433000107
72525,15912663.130385844,20506054.676248483,5251163.530680326,[[11.45515643]],[[52.1885987]],[[20104505.94381423]],-7.684797810725127e-05,100,-1.7862871953956088,True,21173.804954397903
72526,15911981.50663336,20505778.65510884,5254257.747209051,[[11.46200113]],[[52.18941389]],[[20104497.37207204]],-7.684798129048273e-05,100,0.5324003870552209,True,21174.268562958077
72527,15911299.585711775,20505502.40235578,5257351.850964006,[[11.46884574]],[[52.19022933]],[[20104488.80255158]],-7.684798447371418e-05,100,0.011130532669929178,True,21174.732258662993
72528,15910617.367598008,20505225.918036625,5260445.841878591,[[11.47569027]],[[52.19104501]],[[20104480.23525299]],-7.684798765694564e-05,100,0.846305305853643,True,21175.196041495008
72529,15909934.85226886,20504949.202198725,5263539.719886317,[[11.48253473]],[[52.19186094]],[[20104471.67017637]],-7.68479908401771e-05,100,-0.17825053435815066,True,21175.65991143644
72530,15909252.039701324,20504672.254889395,5266633.484920588,[[11.4893791]],[[52.19267711]],[[20104463.10732188]],-7.684799402340855e-05,100,-0.9055455815732533,True,21176.123868469647
72531,15908568.929872204,20504395.076156013,5269727.136914965,[[11.49622339]],[[52.19349353]],[[20104454.5466896]],-7.684799720664001e-05,100,-0.36754971029022837,True,21176.58791257698
72532,15907885.522758452,20504117.66604591,5272820.675802862,[[11.5030676]],[[52.19431019]],[[20104445.98827968]],-7.684800038987146e-05,100,-0.25867103347807724,True,21177.052043740743
72533,15907201.818336943,20503840.024606492,5275914.101517824,[[11.50991172]],[[52.1951271]],[[20104437.43209223]],-7.684800357310292e-05,100,-0.7279438613564608,True,21177.516261943292
72534,15906517.816584654,20503562.151885103,5279007.413993244,[[11.51675577]],[[52.19594425]],[[20104428.87812737]],-7.684800675633438e-05,100,-1.164375324010054,True,21177.980567166942
72535,15905833.5174785,20503284.04792912,5282100.61316268,[[11.52359974]],[[52.19676166]],[[20104420.32638522]],-7.684800993956583e-05,100,1.3733605913386049,True,21178.44495939402
72536,15905148.920995431,20503005.712785956,5285193.698959636,[[11.53044362]],[[52.1975793]],[[20104411.77686594]],-7.684801312279729e-05,100,0.7245704585907877,True,21178.909438606872
72537,15904464.027112452,20502727.14650297,5288286.671317511,[[11.53728742]],[[52.1983972]],[[20104403.2295696]],-7.684801630602875e-05,100,1.0103471665200903,True,21179.374004787787
72538,15903778.835806461,20502448.349127617,5291379.530169899,[[11.54413114]],[[52.19921534]],[[20104394.68449634]],-7.68480194892602e-05,100,-3.44439567165575,True,21179.838657919106
72539,15903093.34705456,20502169.320707243,5294472.275450181,[[11.55097478]],[[52.20003372]],[[20104386.1416463]],-7.684802267249166e-05,100,-0.11598007181714483,True,21180.303397983116
72540,15902407.560833672,20501890.06128929,5297564.907091938,[[11.55781834]],[[52.20085236]],[[20104377.60101957]],-7.684802585572311e-05,100,-0.13988811116187896,True,21180.76822496214
72541,15901721.47712084,20501610.570921194,5300657.4250286305,[[11.56466181]],[[52.20167124]],[[20104369.0626163]],-7.684802903895457e-05,100,2.290587122998612,True,21181.233138838492
72542,15901035.09589306,20501330.84965038,5303749.829193808,[[11.57150521]],[[52.20249036]],[[20104360.5264366]],-7.684803222218603e-05,100,-0.22202512487623463,True,21181.698139594475
72543,15900348.417127388,20501050.89752429,5306842.119520908,[[11.57834852]],[[52.20330974]],[[20104351.99248059]],-7.684803540541748e-05,100,1.3211872683544683,True,21182.163227212386
72544,15899661.44080088,20500770.71459035,5309934.29594348,[[11.58519175]],[[52.20412936]],[[20104343.46074839]],-7.684803858864894e-05,100,-0.4465313207084255,True,21182.628401674516
72545,15898974.166890606,20500490.30089602,5313026.358394999,[[11.5920349]],[[52.20494923]],[[20104334.93124013]],-7.68480417718804e-05,100,-0.5048888074331167,True,21183.09366296317
72546,15898286.595373599,20500209.656488758,5316118.306809016,[[11.59887797]],[[52.20576935]],[[20104326.40395591]],-7.684804495511185e-05,100,0.5952268279563876,True,21183.559011060624
72547,15897598.726226982,20499928.781416044,5319210.141118981,[[11.60572095]],[[52.20658971]],[[20104317.87889588]],-7.684804813834331e-05,100,-0.691703576296399,True,21184.024445949184
72548,15896910.559427818,20499647.675725345,5322301.861258491,[[11.61256386]],[[52.20741033]],[[20104309.35606015]],-7.684805132157476e-05,100,0.4002597221140606,True,21184.489967611138
72549,15896222.094953254,20499366.33946412,5325393.46716099,[[11.61940668]],[[52.20823119]],[[20104300.83544882]],-7.684805450480622e-05,100,-0.7719995857996098,True,21184.955576028748
72550,15895533.332780374,20499084.772679884,5328484.958760047,[[11.62624941]],[[52.2090523]],[[20104292.31706204]],-7.684805768803768e-05,100,-0.4614600287045432,True,21185.421271184307
72551,15894844.27288632,20498802.975420132,5331576.335989151,[[11.63309207]],[[52.20987366]],[[20104283.80089992]],-7.684806087126913e-05,100,1.0251210154050538,True,21185.887053060094
72552,15894154.915248252,20498520.947732337,5334667.598781833,[[11.63993464]],[[52.21069526]],[[20104275.28696258]],-7.684806405450059e-05,100,-0.10592580682855028,True,21186.35292163836
72553,15893465.259843344,20498238.68966403,5337758.747071589,[[11.64677714]],[[52.21151712]],[[20104266.77525014]],-7.684806723773204e-05,100,0.4600835522863249,True,21186.8188769014
72554,15892775.306648696,20497956.201262727,5340849.78079203,[[11.65361955]],[[52.21233923]],[[20104258.26576272]],-7.68480704209635e-05,100,0.17491176445935902,True,21187.28491883148
72555,15892085.055641538,20497673.48257595,5343940.699876618,[[11.66046187]],[[52.21316158]],[[20104249.75850045]],-7.684807360419496e-05,100,0.49850648345981047,True,21187.751047410846
72556,15891394.506799035,20497390.533651244,5347031.504258902,[[11.66730412]],[[52.21398418]],[[20104241.25346344]],-7.684807678742641e-05,100,0.21804264242946142,True,21188.21726262178
72557,15890703.66009839,20497107.354536124,5350122.1938724555,[[11.67414628]],[[52.21480704]],[[20104232.75065181]],-7.684807997065787e-05,100,1.6087296426045619,True,21188.683564446525
72558,15890012.51551686,20496823.945278127,5353212.768650742,[[11.68098836]],[[52.21563014]],[[20104224.25006567]],-7.684808315388933e-05,100,-0.29825703132823655,True,21189.149952867327
72559,15889321.07303161,20496540.305924848,5356303.2285274,[[11.68783035]],[[52.21645349]],[[20104215.75170517]],-7.684808633712078e-05,100,0.6413812975706916,True,21189.616427866473
72560,15888629.332619922,20496256.436523806,5359393.573435848,[[11.69467227]],[[52.21727709]],[[20104207.2555704]],-7.684808952035224e-05,100,0.04217844467669399,True,21190.082989426166
72561,15887937.294259038,20495972.33712258,5362483.80330973,[[11.7015141]],[[52.21810095]],[[20104198.7616615]],-7.68480927035837e-05,100,0.7937127852423322,True,21190.549637528686
72562,15887244.95792621,20495688.007768735,5365573.918082555,[[11.70835585]],[[52.21892505]],[[20104190.26997858]],-7.684809588681515e-05,100,-0.08578785848873785,True,21191.016372156246
72563,15886552.323598716,20495403.44850987,5368663.917687887,[[11.71519751]],[[52.2197494]],[[20104181.78052177]],-7.684809907004661e-05,100,1.3247296054555802,True,21191.483193291115
72564,15885859.391253853,20495118.659393553,5371753.8020592425,[[11.72203909]],[[52.22057401]],[[20104173.29329117]],-7.684810225327806e-05,100,1.2618067134409032,True,21191.950100915503
72565,15885166.160868855,20494833.64046742,5374843.571130258,[[11.72888059]],[[52.22139886]],[[20104164.80828693]],-7.684810543650952e-05,100,1.430175558716333,True,21192.417095011675
72566,15884472.63242114,20494548.391779013,5377933.2248343825,[[11.73572201]],[[52.22222397]],[[20104156.32550913]],-7.684810861974098e-05,100,0.4584719275696676,True,21192.884175561827
72567,15883778.80588794,20494262.913375974,5381022.763105269,[[11.74256334]],[[52.22304933]],[[20104147.84495792]],-7.684811180297243e-05,100,-0.19983201758890304,True,21193.351342548198
72568,15883084.681246668,20493977.2053059,5384112.185876364,[[11.74940459]],[[52.22387493]],[[20104139.36663341]],-7.684811498620389e-05,100,-1.1153641534255634,True,21193.81859595301
72569,15882390.258474547,20493691.267616473,5387201.493081388,[[11.75624575]],[[52.22470079]],[[20104130.89053571]],-7.684811816943534e-05,100,-1.4390958217228085,True,21194.2859357585
72570,15881695.537549064,20493405.10035525,5390290.684653774,[[11.76308684]],[[52.2255269]],[[20104122.41666497]],-7.68481213526668e-05,100,-2.2894054837250377,True,21194.75336194687
72571,15881000.518447509,20493118.7035699,5393379.760527171,[[11.76992784]],[[52.22635327]],[[20104113.94502127]],-7.684812453589826e-05,100,-1.1392273751941822,True,21195.220874500337
72572,15880305.201147303,20492832.07730805,5396468.720635076,[[11.77676875]],[[52.22717988]],[[20104105.47560474]],-7.684812771912971e-05,100,0.7059578235599699,True,21195.688473401096
72573,15879609.585625827,20492545.221617386,5399557.564911114,[[11.78360959]],[[52.22800675]],[[20104097.00841552]],-7.684813090236117e-05,100,-0.9382147632670221,True,21196.15615863139
72574,15878913.671860421,20492258.13654557,5402646.293288899,[[11.79045033]],[[52.22883387]],[[20104088.54345371]],-7.684813408559263e-05,100,-0.9128977462654919,True,21196.623930173413
72575,15878217.459828617,20491970.822140206,5405734.905701907,[[11.797291]],[[52.22966124]],[[20104080.08071943]],-7.684813726882408e-05,100,0.18532218510988938,True,21197.09178800934
72576,15877520.949507752,20491683.278449025,5408823.402083811,[[11.80413158]],[[52.23048886]],[[20104071.6202128]],-7.684814045205554e-05,100,1.2352193441025447,True,21197.559732121408
72577,15876824.14087533,20491395.50551968,5411911.782368111,[[11.81097208]],[[52.23131674]],[[20104063.16193394]],-7.6848143635287e-05,100,0.6369660986658303,True,21198.027762491787
72578,15876127.033908717,20491107.50339989,5415000.046488487,[[11.81781249]],[[52.23214487]],[[20104054.70588297]],-7.684814681851845e-05,100,-0.19860648811991022,True,21198.495879102687
72579,15875429.628585493,20490819.2721373,5418088.194378416,[[11.82465282]],[[52.23297325]],[[20104046.25206001]],-7.68481500017499e-05,100,0.18923884403206956,True,21198.96408193628
72580,15874731.924883025,20490530.811779656,5421176.22597161,[[11.83149307]],[[52.23380188]],[[20104037.80046517]],-7.684815318498136e-05,100,-0.6332913021484665,True,21199.432370974784
72581,15874033.922778875,20490242.122374628,5424264.141201553,[[11.83833323]],[[52.23463077]],[[20104029.35109857]],-7.684815636821282e-05,100,1.1614713137232908,True,21199.900746200343
72582,15873335.622250477,20489953.203969974,5427351.940001932,[[11.84517331]],[[52.23545991]],[[20104020.90396034]],-7.684815955144427e-05,100,-0.42926351358987275,True,21200.36920759517
72583,15872637.023275405,20489664.056613382,5430439.622306229,[[11.8520133]],[[52.23628931]],[[20104012.45905058]],-7.684816273467573e-05,100,1.0546369328938134,True,21200.83775514142
72584,15871938.125831142,20489374.680352602,5433527.188048167,[[11.85885321]],[[52.23711896]],[[20104004.01636944]],-7.684816591790719e-05,100,0.013481554371356957,True,21201.306388821293
72585,15871238.92989526,20489085.075235344,5436614.6371612465,[[11.86569304]],[[52.23794886]],[[20103995.57591699]],-7.684816910113864e-05,100,-0.19483084148949475,True,21201.775108616934
72586,15870539.435445229,20488795.241309386,5439701.969579189,[[11.87253278]],[[52.23877902]],[[20103987.13769338]],-7.68481722843701e-05,100,-1.4911324027681447,True,21202.243914510527
72587,15869839.64245869,20488505.17862247,5442789.185235463,[[11.87937244]],[[52.23960943]],[[20103978.70169873]],-7.684817546760156e-05,100,0.6605193645491759,True,21202.712806484236
72588,15869139.550913192,20488214.887222335,5445876.284063759,[[11.88621201]],[[52.24044009]],[[20103970.26793315]],-7.684817865083301e-05,100,0.8808855782678477,True,21203.18178452023
72589,15868439.160786316,20487924.367156748,5448963.265997652,[[11.8930515]],[[52.24127101]],[[20103961.83639675]],-7.684818183406447e-05,100,0.2499634437933021,True,21203.650848600653
72590,15867738.472055618,20487633.6184735,5452050.130970813,[[11.8998909]],[[52.24210219]],[[20103953.40708965]],-7.684818501729592e-05,100,0.02413823934964413,True,21204.119998707665
72591,15867037.484698743,20487342.641220365,5455136.8789168205,[[11.90673022]],[[52.24293362]],[[20103944.98001198]],-7.684818820052738e-05,100,0.2300000119196532,True,21204.589234823445
72592,15866336.198693292,20487051.43544513,5458223.509769263,[[11.91356946]],[[52.2437653]],[[20103936.55516384]],-7.684819138375884e-05,100,0.8697000689916914,True,21205.0585569301
72593,15865634.614016907,20486760.001195576,5461310.023461818,[[11.92040861]],[[52.24459724]],[[20103928.13254536]],-7.684819456699029e-05,100,0.05446477549079127,True,21205.527965009816
72594,15864932.730647264,20486468.338519495,5464396.419928032,[[11.92724767]],[[52.24542944]],[[20103919.71215665]],-7.684819775022175e-05,100,0.06820862743972231,True,21205.99745904471
72595,15864230.548561921,20486176.44746473,5467482.69910165,[[11.93408665]],[[52.24626189]],[[20103911.29399784]],-7.68482009334532e-05,100,-0.8045391121349033,True,21206.467039016952
72596,15863528.067738635,20485884.32807907,5470568.860916166,[[11.94092555]],[[52.24709459]],[[20103902.87806903]],-7.684820411668466e-05,100,0.8667000425125885,True,21206.93670490865
72597,15862825.288155023,20485591.980410345,5473654.905305326,[[11.94776436]],[[52.24792755]],[[20103894.46437035]],-7.684820729991612e-05,100,-0.5915151030842154,True,21207.406456701963
72598,15862122.209788818,20485299.40450637,5476740.8322026925,[[11.95460309]],[[52.24876077]],[[20103886.0529019]],-7.684821048314757e-05,100,-0.4781904037619063,True,21207.876294379013
72599,15861418.832617698,20485006.600414988,5479826.64154192,[[11.96144173]],[[52.24959425]],[[20103877.64366381]],-7.684821366637903e-05,100,0.4878259631285081,True,21208.346217921924
72600,15860715.156619381,20484713.568184048,5482912.333256646,[[11.96828028]],[[52.25042798]],[[20103869.2366562]],-7.684821684961049e-05,100,-0.3480806893951115,True,21208.816227312836
72601,15860011.181771567,20484420.30786141,5485997.907280522,[[11.97511875]],[[52.25126196]],[[20103860.83187917]],-7.684822003284194e-05,100,-2.1442311062020236,True,21209.28632253387
72602,15859306.908052076,20484126.819494892,5489083.363547128,[[11.98195714]],[[52.25209621]],[[20103852.42933287]],-7.68482232160734e-05,100,-0.18310486331047557,True,21209.75650356713
72603,15858602.335438544,20483833.10313239,5492168.701990224,[[11.98879544]],[[52.25293071]],[[20103844.02901737]],-7.684822639930486e-05,100,0.22041080461987747,True,21210.226770394755
72604,15857897.463908821,20483539.15882176,5495253.9225433525,[[11.99563365]],[[52.25376546]],[[20103835.63093282]],-7.684822958253631e-05,100,-0.596882582219547,True,21210.69712299884
72605,15857192.293440618,20483244.986610908,5498339.025140211,[[12.00247178]],[[52.25460048]],[[20103827.23507933]],-7.684823276576777e-05,100,-0.315095748630716,True,21211.167561361523
72606,15856486.824011773,20482950.58654767,5501424.00971443,[[12.00930983]],[[52.25543575]],[[20103818.84145701]],-7.684823594899922e-05,100,-0.17093922888933946,True,21211.638085464878
72607,15855781.055600012,20482655.95867997,5504508.8761997335,[[12.01614779]],[[52.25627128]],[[20103810.45006597]],-7.684823913223068e-05,100,0.031803697044316195,True,21212.108695291026
72608,15855074.988183249,20482361.10305569,5507593.624529646,[[12.02298566]],[[52.25710706]],[[20103802.06090635]],-7.684824231546214e-05,100,1.3839511183774797,True,21212.57939082208
72609,15854368.62173923,20482066.019722745,5510678.254637909,[[12.02982345]],[[52.25794311]],[[20103793.67397824]],-7.684824549869359e-05,100,1.5792762920212515,True,21213.050172040115
72610,15853661.956245746,20481770.70872907,5513762.766458232,[[12.03666115]],[[52.25877941]],[[20103785.28928176]],-7.684824868192505e-05,100,1.355325344503456,True,21213.521038927258
72611,15852954.99168075,20481475.170122545,5516847.159924173,[[12.04349876]],[[52.25961597]],[[20103776.90681705]],-7.68482518651565e-05,100,-0.4371145120859371,True,21213.991991465584
72612,15852247.72802199,20481179.403951127,5519931.43496952,[[12.05033629]],[[52.26045279]],[[20103768.5265842]],-7.684825504838796e-05,100,-0.038561917091466856,True,21214.463029637187
72613,15851540.165247442,20480883.410262723,5523015.591527804,[[12.05717374]],[[52.26128986]],[[20103760.14858333]],-7.684825823161942e-05,100,-0.6948313291125384,True,21214.934153424147
72614,15850832.303334871,20480587.189105313,5526099.629532813,[[12.0640111]],[[52.2621272]],[[20103751.77281457]],-7.684826141485087e-05,100,-0.27186117164917944,True,21215.405362808568
72615,15850124.14226229,20480290.740526784,5529183.548918118,[[12.07084837]],[[52.26296479]],[[20103743.39927801]],-7.684826459808233e-05,100,0.7096704339387329,True,21215.876657772496
72616,15849415.682007488,20479994.06457515,5532267.34961752,[[12.07768556]],[[52.26380264]],[[20103735.02797379]],-7.684826778131379e-05,100,1.6424202333518858,True,21216.348038298052
72617,15848706.92254848,20479697.161298323,5535351.031564553,[[12.08452266]],[[52.26464075]],[[20103726.658902]],-7.684827096454524e-05,100,-0.8227868572458785,True,21216.81950436727
72618,15847997.863863114,20479400.030744314,5538434.594693025,[[12.09135967]],[[52.26547912]],[[20103718.29206277]],-7.68482741477767e-05,100,0.9165209447868103,True,21217.291055962254
72619,15847288.505929356,20479102.672961093,5541518.038936546,[[12.0981966]],[[52.26631775]],[[20103709.92745623]],-7.684827733100815e-05,100,-1.429022839822814,True,21217.762693065062
72620,15846578.848725157,20478805.08799662,5544601.364228854,[[12.10503344]],[[52.26715664]],[[20103701.56508248]],-7.684828051423961e-05,100,1.8385573048257406,True,21218.234415657756
72621,15845868.892228546,20478507.27589888,5547684.570503527,[[12.1118702]],[[52.26799579]],[[20103693.20494163]],-7.684828369747107e-05,100,0.7436199152189127,True,21218.706223722398
72622,15845158.63641738,20478209.236715905,5550767.657694427,[[12.11870686]],[[52.2688352]],[[20103684.8470338]],-7.684828688070252e-05,100,1.3142868629946405,True,21219.178117241067
72623,15844448.081269717,20477910.97049568,5553850.625735095,[[12.12554345]],[[52.26967486]],[[20103676.4913591]],-7.684829006393398e-05,100,-0.336917439230621,True,21219.650096195794
72624,15843737.226763548,20477612.477286197,5556933.474559311,[[12.13237994]],[[52.27051479]],[[20103668.13791765]],-7.684829324716544e-05,100,0.03562580945236183,True,21220.122160568644
72625,15843026.07287688,20477313.757135503,5560016.204100758,[[12.13921635]],[[52.27135498]],[[20103659.78670957]],-7.684829643039689e-05,100,1.4470413764281171,True,21220.594310341683
72626,15842314.619587727,20477014.810091607,5563098.814293131,[[12.14605268]],[[52.27219543]],[[20103651.43773496]],-7.684829961362835e-05,100,-0.2488614962222924,True,21221.06654549695
72627,15841602.866874175,20476715.636202533,5566181.305070069,[[12.15288891]],[[52.27303614]],[[20103643.09099395]],-7.68483027968598e-05,100,-0.1619318300318622,True,21221.538866016468
72628,15840890.814714186,20476416.235516343,5569263.67636537,[[12.15972506]],[[52.27387711]],[[20103634.74648664]],-7.684830598009126e-05,100,-0.779608886108532,True,21222.011271882304
72629,15840178.463085858,20476116.60808107,5572345.928112745,[[12.16656113]],[[52.27471834]],[[20103626.40421316]],-7.684830916332272e-05,100,-0.5221374966477874,True,21222.483763076503
72630,15839465.811967285,20475816.75394476,5575428.06024584,[[12.1733971]],[[52.27555983]],[[20103618.06417362]],-7.684831234655417e-05,100,0.05151682548795032,True,21222.956339581087
72631,15838752.861336518,20475516.673155475,5578510.072698415,[[12.18023299]],[[52.27640159]],[[20103609.72636811]],-7.684831552978563e-05,100,0.7216693797868032,True,21223.429001378092
72632,15838039.61117165,20475216.365761295,5581591.965404156,[[12.18706879]],[[52.2772436]],[[20103601.39079678]],-7.684831871301709e-05,100,0.2229886789945108,True,21223.90174844955
72633,15837326.061450826,20474915.83181027,5584673.738296791,[[12.19390451]],[[52.27808588]],[[20103593.05745973]],-7.684832189624854e-05,100,-0.5822050912743777,True,21224.374580777487
72634,15836612.212152122,20474615.07135049,5587755.391310048,[[12.20074014]],[[52.27892841]],[[20103584.72635704]],-7.684832507948e-05,100,-0.4535098032665465,True,21224.847498343923
72635,15835898.063253712,20474314.084430046,5590836.924377625,[[12.20757568]],[[52.27977121]],[[20103576.3974889]],-7.684832826271145e-05,100,-1.6222139475007977,True,21225.320501130893
72636,15835183.614733675,20474012.87109703,5593918.33743329,[[12.21441113]],[[52.28061427]],[[20103568.07085535]],-7.684833144594291e-05,100,-0.02476305221685704,True,21225.793589120403
72637,15834468.866570203,20473711.43139956,5596999.630410745,[[12.2212465]],[[52.2814576]],[[20103559.74645653]],-7.684833462917437e-05,100,0.6608399297194314,True,21226.266762294483
72638,15833753.818741493,20473409.7653857,5600080.803243686,[[12.22808178]],[[52.28230118]],[[20103551.42429256]],-7.684833781240582e-05,100,0.556742637205395,True,21226.74002063512
72639,15833038.471225677,20473107.8731036,5603161.855865901,[[12.23491697]],[[52.28314503]],[[20103543.10436356]],-7.684834099563728e-05,100,0.5375207406852857,True,21227.213364124353
72640,15832322.824000973,20472805.75460137,5606242.788211093,[[12.24175207]],[[52.28398914]],[[20103534.78666963]],-7.684834417886873e-05,100,2.4685959412164475,True,21227.68679274417
72641,15831606.877045516,20472503.40992716,5609323.600213046,[[12.24858709]],[[52.28483352]],[[20103526.47121087]],-7.684834736210019e-05,100,1.0036302958006034,True,21228.16030647658
72642,15830890.630337622,20472200.83912907,5612404.291805437,[[12.25542202]],[[52.28567815]],[[20103518.15798743]],-7.684835054533165e-05,100,-0.20645847385951652,True,21228.633905303595
72643,15830174.083855448,20471898.042255264,5615484.862922052,[[12.26225686]],[[52.28652305]],[[20103509.84699938]],-7.68483537285631e-05,100,-0.30961608412616226,True,21229.10758920719
72644,15829457.237577293,20471595.019353874,5618565.313496576,[[12.26909162]],[[52.28736821]],[[20103501.53824688]],-7.684835691179456e-05,100,0.9233204862011243,True,21229.581358169376
72645,15828740.091481308,20471291.770473085,5621645.643462866,[[12.27592628]],[[52.28821364]],[[20103493.23173]],-7.684836009502602e-05,100,-0.26945190550625175,True,21230.05521217214
72646,15828022.64554585,20470988.295661047,5624725.852754544,[[12.28276086]],[[52.28905933]],[[20103484.92744888]],-7.684836327825747e-05,100,-0.2003650327906876,True,21230.52915119748
72647,15827304.899749152,20470684.594965916,5627805.941305445,[[12.28959535]],[[52.28990528]],[[20103476.62540361]],-7.684836646148893e-05,100,-1.6563164591021096,True,21231.003175227368
72648,15826586.85406949,20470380.668435887,5630885.90904932,[[12.29642975]],[[52.2907515]],[[20103468.32559432]],-7.684836964472038e-05,100,0.6525872173566016,True,21231.477284243796
72649,15825868.508485228,20470076.516119126,5633965.755919847,[[12.30326407]],[[52.29159798]],[[20103460.02802113]],-7.684837282795184e-05,100,-1.1605431011581202,True,21231.951478228737
72650,15825149.862974547,20469772.138063867,5637045.481850924,[[12.3100983]],[[52.29244473]],[[20103451.73268414]],-7.68483760111833e-05,100,0.5759494438633787,True,21232.425757164183
72651,15824430.917515898,20469467.534318246,5640125.086776185,[[12.31693244]],[[52.29329174]],[[20103443.43958345]],-7.684837919441475e-05,100,1.1513887118467205,True,21232.900121032086
72652,15823711.67208754,20469162.70493051,5643204.570629476,[[12.32376649]],[[52.29413901]],[[20103435.1487192]],-7.684838237764621e-05,100,1.6806842539578688,True,21233.374569814438
72653,15822992.126667842,20468857.64994885,5646283.933344533,[[12.33060045]],[[52.29498655]],[[20103426.86009148]],-7.684838556087767e-05,100,-1.5047664184217775,True,21233.849103493194
72654,15822272.28123518,20468552.3694215,5649363.174855102,[[12.33743432]],[[52.29583436]],[[20103418.57370042]],-7.684838874410912e-05,100,-1.3175257543889278,True,21234.323722050332
72655,15821552.13576787,20468246.86339669,5652442.295095005,[[12.34426811]],[[52.29668243]],[[20103410.28954611]],-7.684839192734058e-05,100,1.9658463919018216,True,21234.7984254678
72656,15820831.690244349,20467941.13192263,5655521.293997981,[[12.35110181]],[[52.29753076]],[[20103402.00762867]],-7.684839511057203e-05,100,-0.6048098332769984,True,21235.273213727567
72657,15820110.944643017,20467635.17504756,5658600.1714977855,[[12.35793542]],[[52.29837936]],[[20103393.72794823]],-7.684839829380349e-05,100,-1.5179024621427204,True,21235.748086811593
72658,15819389.898942208,20467328.99281975,5661678.927528281,[[12.36476894]],[[52.29922822]],[[20103385.45050488]],-7.684840147703495e-05,100,-1.6975450822932503,True,21236.22304470182
72659,15818668.553120406,20467022.585287437,5664757.562023144,[[12.37160237]],[[52.30007735]],[[20103377.17529874]],-7.68484046602664e-05,100,-0.0594047997639786,True,21236.698087380202
72660,15817946.907155987,20466715.952498894,5667836.074916286,[[12.37843571]],[[52.30092675]],[[20103368.90232993]],-7.684840784349786e-05,100,-0.09496132565062491,True,21237.1732148287
72661,15817224.961027466,20466409.09450235,5670914.46614135,[[12.38526897]],[[52.30177641]],[[20103360.63159854]],-7.684841102672931e-05,100,-1.3300918848695407,True,21237.64842702923
72662,15816502.714713221,20466102.011346124,5673992.735632257,[[12.39210213]],[[52.30262634]],[[20103352.3631047]],-7.684841420996077e-05,100,0.29899795969247267,True,21238.123723963774
72663,15815780.168191787,20465794.703078467,5677070.883322685,[[12.39893521]],[[52.30347654]],[[20103344.09684852]],-7.684841739319223e-05,100,0.3554079330091954,True,21238.59910561424
72664,15815057.321441557,20465487.1697477,5680148.909146518,[[12.4057682]],[[52.304327]],[[20103335.8328301]],-7.684842057642368e-05,100,0.6459797447385606,True,21239.07457196258
72665,15814334.17444114,20465179.411402065,5683226.813037455,[[12.4126011]],[[52.30517773]],[[20103327.57104958]],-7.684842375965514e-05,100,0.5351040084609593,True,21239.550122990713
